	0	1	2	3
600	Lighthouse	6	beacon, lighthouse, beacon light, pharos	0.950696
601	Lighthouse	6	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.0425294
602	Lighthouse	6	drilling platform, offshore rig	0.00256021
603	Lighthouse	6	promontory, headland, head, foreland	0.000754039
604	Lighthouse	6	pedestal, plinth, footstall	0.000473164
605	Lighthouse	6	lakeside, lakeshore	0.000291841
606	Lighthouse	6	dock, dockage, docking facility	0.000206871
607	Lighthouse	6	cliff, drop, drop-off	0.000194088
608	Lighthouse	6	pier	0.000163055
609	Lighthouse	6	seashore, coast, seacoast, sea-coast	0.000160055
610	Lighthouse	7	promontory, headland, head, foreland	0.475204
611	Lighthouse	7	seashore, coast, seacoast, sea-coast	0.282683
612	Lighthouse	7	lakeside, lakeshore	0.0983737
613	Lighthouse	7	dock, dockage, docking facility	0.0256461
614	Lighthouse	7	dam, dike, dyke	0.0228901
615	Lighthouse	7	sandbar, sand bar	0.0181434
616	Lighthouse	7	steel arch bridge	0.0151833
617	Lighthouse	7	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.012336
618	Lighthouse	7	pier	0.0119275
619	Lighthouse	7	valley, vale	0.00917324
620	Lighthouse	8	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.411031
621	Lighthouse	8	boathouse	0.189465
622	Lighthouse	8	pier	0.134985
623	Lighthouse	8	dock, dockage, docking facility	0.0457443
624	Lighthouse	8	dam, dike, dyke	0.0394329
625	Lighthouse	8	lakeside, lakeshore	0.0342337
626	Lighthouse	8	steel arch bridge	0.0247363
627	Lighthouse	8	beacon, lighthouse, beacon light, pharos	0.0207318
628	Lighthouse	8	paddlewheel, paddle wheel	0.0195705
629	Lighthouse	8	fireboat	0.0170165
630	Lighthouse	9	beacon, lighthouse, beacon light, pharos	0.272933
631	Lighthouse	9	guillotine	0.119158
632	Lighthouse	9	drilling platform, offshore rig	0.0454226
633	Lighthouse	9	pole	0.0451599
634	Lighthouse	9	cocktail shaker	0.0332051
635	Lighthouse	9	totem pole	0.0323084
636	Lighthouse	9	pop bottle, soda bottle	0.0259233
637	Lighthouse	9	gas pump, gasoline pump, petrol pump, island dispenser	0.0250137
638	Lighthouse	9	torch	0.021305
639	Lighthouse	9	lighter, light, igniter, ignitor	0.0169449
640	Church	1	greenhouse, nursery, glasshouse	0.591222
641	Church	1	dome	0.332678
642	Church	1	mosque	0.031998
643	Church	1	church, church building	0.0118822
644	Church	1	barn	0.0105276
645	Church	1	planetarium	0.00877376
646	Church	1	yurt	0.00356064
647	Church	1	vault	0.00128096
648	Church	1	stupa, tope	0.001041
649	Church	1	monastery	0.00101071
650	Church	10	church, church building	0.794924
651	Church	10	monastery	0.106981
652	Church	10	bell cote, bell cot	0.0882231
653	Church	10	palace	0.0035352
654	Church	10	castle	0.00186623
655	Church	10	dome	0.00154479
656	Church	10	vault	0.00085969
657	Church	10	mosque	0.000610162
658	Church	10	triumphal arch	0.000327541
659	Church	10	fountain	0.00018349
660	Church	11	prison, prison house	0.21259
661	Church	11	fire screen, fireguard	0.107244
662	Church	11	planetarium	0.106728
663	Church	11	mobile home, manufactured home	0.084366
664	Church	11	barn	0.0698839
665	Church	11	monastery	0.0604257
666	Church	11	vault	0.0551807
667	Church	11	church, church building	0.0286924
668	Church	11	window screen	0.0184032
669	Church	11	dome	0.0178319
670	Church	12	church, church building	0.86997
671	Church	12	dome	0.0883831
672	Church	12	monastery	0.0366473
673	Church	12	palace	0.00367947
674	Church	12	bell cote, bell cot	0.000566622
675	Church	12	mosque	0.000331888
676	Church	12	castle	0.000150542
677	Church	12	vault	0.000150023
678	Church	12	altar	5.913e-05
679	Church	12	fountain	3.25582e-05
680	Church	13	church, church building	0.967397
681	Church	13	barn	0.0194573
682	Church	13	monastery	0.0102041
683	Church	13	castle	0.00146929
684	Church	13	bell cote, bell cot	0.0012884
685	Church	13	boathouse	0.000123967
686	Church	13	beacon, lighthouse, beacon light, pharos	5.96777e-05
687	Church	13	dumbbell	0.0
688	Church	13	carbonara	0.0
689	Church	13	stole	0.0
690	Church	14	palace	0.666856
691	Church	14	monastery	0.105054
692	Church	14	gondola	0.0527474
693	Church	14	castle	0.0523917
694	Church	14	church, church building	0.0382844
695	Church	14	bell cote, bell cot	0.0131344
696	Church	14	mosque	0.00933922
697	Church	14	cinema, movie theater, movie theatre, movie house, picture palace	0.00730588
698	Church	14	dome	0.00512157
699	Church	14	switch, electric switch, electrical switch	0.00292337
700	Church	15	stupa, tope	0.199472
701	Church	15	church, church building	0.0803057
702	Church	15	monastery	0.0511357
703	Church	15	park bench	0.0470711
704	Church	15	tile roof	0.0457392
705	Church	15	castle	0.0435399
706	Church	15	bell cote, bell cot	0.041208
707	Church	15	worm fence, snake fence, snake-rail fence, Virginia fence	0.0385766
708	Church	15	cannon	0.0327622
709	Church	15	fountain	0.0282046
710	Church	16	palace	0.406769
711	Church	16	church, church building	0.297482
712	Church	16	castle	0.122823
713	Church	16	monastery	0.115354
714	Church	16	bell cote, bell cot	0.0233354
715	Church	16	triumphal arch	0.0119538
716	Church	16	mosque	0.00551893
717	Church	16	fountain	0.00311058
718	Church	16	vault	0.00265359
719	Church	16	dome	0.00240532
720	Church	2	church, church building	0.930169
721	Church	2	castle	0.0383354
722	Church	2	monastery	0.0244081
723	Church	2	bell cote, bell cot	0.00514392
724	Church	2	barn	0.000907748
725	Church	2	palace	0.000285182
726	Church	2	birdhouse	0.00017849
727	Church	2	alp	0.000168582
728	Church	2	beacon, lighthouse, beacon light, pharos	8.14432e-05
729	Church	2	dome	4.78712e-05
730	Church	3	monastery	0.275922
731	Church	3	beacon, lighthouse, beacon light, pharos	0.201094
732	Church	3	church, church building	0.0926699
733	Church	3	bell cote, bell cot	0.090578
734	Church	3	castle	0.0610291
735	Church	3	harvester, reaper	0.021638
736	Church	3	stupa, tope	0.0203144
737	Church	3	dome	0.0191744
738	Church	3	trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi	0.0158438
739	Church	3	cliff, drop, drop-off	0.0125828
740	Church	4	church, church building	0.903812
741	Church	4	monastery	0.0235059
742	Church	4	bell cote, bell cot	0.0224783
743	Church	4	missile	0.0114006
744	Church	4	projectile, missile	0.0112674
745	Church	4	beacon, lighthouse, beacon light, pharos	0.00449736
746	Church	4	flagpole, flagstaff	0.0042302
747	Church	4	sundial	0.00327882
748	Church	4	castle	0.00186926
749	Church	4	dome	0.00123461
750	Church	5	church, church building	0.963261
751	Church	5	bell cote, bell cot	0.0128516
752	Church	5	barn	0.00883058
753	Church	5	monastery	0.00495538
754	Church	5	castle	0.00463067
755	Church	5	beacon, lighthouse, beacon light, pharos	0.00202969
756	Church	5	picket fence, paling	0.00126371
757	Church	5	palace	0.000300965
758	Church	5	birdhouse	0.000229921
759	Church	5	dome	0.000202774
760	Church	6	barn	0.99742
761	Church	6	church, church building	0.00205684
762	Church	6	boathouse	0.000492785
763	Church	6	beacon, lighthouse, beacon light, pharos	7.42852e-06
764	Church	6	worm fence, snake fence, snake-rail fence, Virginia fence	6.032e-06
765	Church	6	birdhouse	5.32588e-06
766	Church	6	mobile home, manufactured home	4.49672e-06
767	Church	6	picket fence, paling	3.81513e-06
768	Church	6	bell cote, bell cot	3.51604e-06
769	Church	6	dumbbell	0.0
770	Church	7	monastery	0.345922
771	Church	7	church, church building	0.195434
772	Church	7	beacon, lighthouse, beacon light, pharos	0.178841
773	Church	7	bell cote, bell cot	0.0693563
774	Church	7	dome	0.0427588
775	Church	7	mosque	0.0422155
776	Church	7	palace	0.0172379
777	Church	7	pedestal, plinth, footstall	0.0157703
778	Church	7	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.00995357
779	Church	7	castle	0.00802859
780	Church	8	church, church building	0.601947
781	Church	8	barn	0.225719
782	Church	8	boathouse	0.113131
783	Church	8	birdhouse	0.0407926
784	Church	8	picket fence, paling	0.00718102
785	Church	8	beacon, lighthouse, beacon light, pharos	0.00426403
786	Church	8	mobile home, manufactured home	0.00120259
787	Church	8	bell cote, bell cot	0.00104309
788	Church	8	solar dish, solar collector, solar furnace	0.000784974
789	Church	8	monastery	0.000441136
790	Church	9	church, church building	0.737853
791	Church	9	monastery	0.131847
792	Church	9	palace	0.0474119
793	Church	9	bell cote, bell cot	0.0238031
794	Church	9	vault	0.018774
795	Church	9	altar	0.0144987
796	Church	9	castle	0.0137389
797	Church	9	mosque	0.00719034
798	Church	9	dome	0.00285652
799	Church	9	organ, pipe organ	0.000545739
800	Car	1	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.312566
801	Car	1	tow truck, tow car, wrecker	0.143237
802	Car	1	limousine, limo	0.0974719
803	Car	1	police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria	0.0869667
804	Car	1	car wheel	0.0566886
805	Car	1	ambulance	0.0432228
806	Car	1	cab, hack, taxi, taxicab	0.041252
807	Car	1	pickup, pickup truck	0.0241628
808	Car	1	snowplow, snowplough	0.024035
809	Car	1	jeep, landrover	0.0219619
810	Car	10	sports car, sport car	0.266801
811	Car	10	racer, race car, racing car	0.19692
812	Car	10	convertible	0.185195
813	Car	10	minivan	0.058463
814	Car	10	car wheel	0.0546575
815	Car	10	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.0496901
816	Car	10	cab, hack, taxi, taxicab	0.0350259
817	Car	10	police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria	0.0198847
818	Car	10	pickup, pickup truck	0.0112854
819	Car	10	golfcart, golf cart	0.0110816
820	Car	11	convertible	0.522898
821	Car	11	sports car, sport car	0.159864
822	Car	11	racer, race car, racing car	0.0834164
823	Car	11	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.074058
824	Car	11	car wheel	0.0511419
825	Car	11	grille, radiator grille	0.0504213
826	Car	11	minivan	0.0166956
827	Car	11	limousine, limo	0.0122452
828	Car	11	pickup, pickup truck	0.00761537
829	Car	11	ambulance	0.00443896
830	Car	12	convertible	0.215079
831	Car	12	sports car, sport car	0.195892
832	Car	12	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.155665
833	Car	12	pickup, pickup truck	0.115836
834	Car	12	car wheel	0.0749292
835	Car	12	minivan	0.0589476
836	Car	12	racer, race car, racing car	0.0349675
837	Car	12	grille, radiator grille	0.027722
838	Car	12	limousine, limo	0.0248607
839	Car	12	tow truck, tow car, wrecker	0.0115597
840	Car	13	warplane, military plane	0.664101
841	Car	13	airliner	0.147208
842	Car	13	wing	0.127844
843	Car	13	bobsled, bobsleigh, bob	0.0187191
844	Car	13	sports car, sport car	0.00824921
845	Car	13	projectile, missile	0.00638639
846	Car	13	missile	0.00573322
847	Car	13	racer, race car, racing car	0.0056506
848	Car	13	aircraft carrier, carrier, flattop, attack aircraft carrier	0.00425987
849	Car	13	fountain pen	0.00136668
850	Car	14	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.45283
851	Car	14	cab, hack, taxi, taxicab	0.205962
852	Car	14	pickup, pickup truck	0.0596717
853	Car	14	limousine, limo	0.0436473
854	Car	14	minivan	0.0423085
855	Car	14	grille, radiator grille	0.0388397
856	Car	14	car wheel	0.0338529
857	Car	14	police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria	0.0291533
858	Car	14	ambulance	0.0155008
859	Car	14	jeep, landrover	0.0143967
860	Car	15	racer, race car, racing car	0.711094
861	Car	15	sports car, sport car	0.281806
862	Car	15	car wheel	0.0025745
863	Car	15	convertible	0.00199535
864	Car	15	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.000559481
865	Car	15	grille, radiator grille	0.000487446
866	Car	15	cab, hack, taxi, taxicab	0.000474914
867	Car	15	pickup, pickup truck	0.000433487
868	Car	15	limousine, limo	0.000144033
869	Car	15	tow truck, tow car, wrecker	0.000142214
870	Car	16	canoe	0.471279
871	Car	16	mountain tent	0.0944182
872	Car	16	sports car, sport car	0.0696237
873	Car	16	convertible	0.0672617
874	Car	16	paddle, boat paddle	0.0556035
875	Car	16	Loafer	0.0544229
876	Car	16	sleeping bag	0.0366889
877	Car	16	car wheel	0.0127569
878	Car	16	sandal	0.0109852
879	Car	16	clog, geta, patten, sabot	0.00946825
880	Car	2	sports car, sport car	0.383762
881	Car	2	racer, race car, racing car	0.174585
882	Car	2	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.0974807
883	Car	2	passenger car, coach, carriage	0.0472801
884	Car	2	car wheel	0.0461368
885	Car	2	minivan	0.0366366
886	Car	2	wing	0.029248
887	Car	2	pickup, pickup truck	0.0260597
888	Car	2	airliner	0.0250902
889	Car	2	convertible	0.0227076
890	Car	3	sports car, sport car	0.543578
891	Car	3	racer, race car, racing car	0.429924
892	Car	3	pickup, pickup truck	0.00884881
893	Car	3	convertible	0.00642383
894	Car	3	car wheel	0.00384402
895	Car	3	tow truck, tow car, wrecker	0.00126847
896	Car	3	grille, radiator grille	0.000960174
897	Car	3	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.000879353
898	Car	3	limousine, limo	0.000864783
899	Car	3	bobsled, bobsleigh, bob	0.000685195
900	Car	4	racer, race car, racing car	0.370818
901	Car	4	sports car, sport car	0.268289
902	Car	4	convertible	0.237725
903	Car	4	car wheel	0.0374799
904	Car	4	grille, radiator grille	0.0257734
905	Car	4	police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria	0.00963592
906	Car	4	ambulance	0.00788908
907	Car	4	cab, hack, taxi, taxicab	0.00553613
908	Car	4	minivan	0.00545882
909	Car	4	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.00404049
910	Car	5	barber chair	0.431559
911	Car	5	barbershop	0.182
912	Car	5	jinrikisha, ricksha, rickshaw	0.0301581
913	Car	5	motor scooter, scooter	0.0236296
914	Car	5	Model T	0.0223542
915	Car	5	folding chair	0.018168
916	Car	5	stretcher	0.0177639
917	Car	5	drum, membranophone, tympan	0.0173181
918	Car	5	golfcart, golf cart	0.0113383
919	Car	5	drumstick	0.0107477
920	Car	6	racer, race car, racing car	0.645679
921	Car	6	sports car, sport car	0.260326
922	Car	6	passenger car, coach, carriage	0.0187664
923	Car	6	car wheel	0.0163621
924	Car	6	limousine, limo	0.0135179
925	Car	6	police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria	0.00986695
926	Car	6	tow truck, tow car, wrecker	0.00788858
927	Car	6	pickup, pickup truck	0.00779664
928	Car	6	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.00335142
929	Car	6	warplane, military plane	0.00317028
930	Car	7	muzzle	0.468822
931	Car	7	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.135695
932	Car	7	mailbag, postbag	0.0767971
933	Car	7	convertible	0.0531959
934	Car	7	cassette player	0.0348415
935	Car	7	carpenter's kit, tool kit	0.0211238
936	Car	7	buckle	0.0210777
937	Car	7	sports car, sport car	0.01875
938	Car	7	vacuum, vacuum cleaner	0.0145158
939	Car	7	purse	0.0123192
940	Car	8	jeep, landrover	0.163191
941	Car	8	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.14445
942	Car	8	pickup, pickup truck	0.129524
943	Car	8	car wheel	0.128587
944	Car	8	sports car, sport car	0.103117
945	Car	8	convertible	0.0844044
946	Car	8	racer, race car, racing car	0.0741552
947	Car	8	grille, radiator grille	0.057265
948	Car	8	minivan	0.0324095
949	Car	8	tow truck, tow car, wrecker	0.00995328
950	Car	9	convertible	0.453877
951	Car	9	beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon	0.277009
952	Car	9	pickup, pickup truck	0.106673
953	Car	9	grille, radiator grille	0.0319171
954	Car	9	limousine, limo	0.0229311
955	Car	9	car wheel	0.0191601
956	Car	9	cab, hack, taxi, taxicab	0.0172272
957	Car	9	sports car, sport car	0.0150635
958	Car	9	racer, race car, racing car	0.0124067
959	Car	9	tow truck, tow car, wrecker	0.0114944
960	Beach	1	promontory, headland, head, foreland	0.824225
961	Beach	1	seashore, coast, seacoast, sea-coast	0.148282
962	Beach	1	cliff, drop, drop-off	0.0134161
963	Beach	1	lakeside, lakeshore	0.00618154
964	Beach	1	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.00546574
965	Beach	1	beacon, lighthouse, beacon light, pharos	0.00161287
966	Beach	1	valley, vale	0.000236921
967	Beach	1	sandbar, sand bar	0.000222326
968	Beach	1	volcano	8.84444e-05
969	Beach	1	alp	5.37465e-05
970	Beach	10	seashore, coast, seacoast, sea-coast	0.742214
971	Beach	10	parachute, chute	0.0553395
972	Beach	10	sandbar, sand bar	0.0435168
973	Beach	10	balloon	0.0231833
974	Beach	10	cliff, drop, drop-off	0.022129
975	Beach	10	hay	0.00902861
976	Beach	10	wreck	0.00890934
977	Beach	10	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.0070461
978	Beach	10	lakeside, lakeshore	0.00600314
979	Beach	10	promontory, headland, head, foreland	0.00566596
980	Beach	11	volcano	0.43038
981	Beach	11	geyser	0.229394
982	Beach	11	seashore, coast, seacoast, sea-coast	0.142808
983	Beach	11	space shuttle	0.045732
984	Beach	11	cliff, drop, drop-off	0.0212633
985	Beach	11	promontory, headland, head, foreland	0.0194908
986	Beach	11	sandbar, sand bar	0.0141537
987	Beach	11	conch	0.0122513
988	Beach	11	missile	0.01186
989	Beach	11	beacon, lighthouse, beacon light, pharos	0.00954808
990	Beach	12	promontory, headland, head, foreland	0.627165
991	Beach	12	seashore, coast, seacoast, sea-coast	0.344206
992	Beach	12	cliff, drop, drop-off	0.00952694
993	Beach	12	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.00644916
994	Beach	12	sandbar, sand bar	0.00500727
995	Beach	12	lakeside, lakeshore	0.00448888
996	Beach	12	beacon, lighthouse, beacon light, pharos	0.00106393
997	Beach	12	aircraft carrier, carrier, flattop, attack aircraft carrier	0.000730462
998	Beach	12	wreck	0.000305288
999	Beach	12	volcano	0.000202554
1000	Beach	13	seashore, coast, seacoast, sea-coast	0.295284
1001	Beach	13	grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus	0.0370843
1002	Beach	13	lakeside, lakeshore	0.0346114
1003	Beach	13	sandbar, sand bar	0.031518
1004	Beach	13	promontory, headland, head, foreland	0.0264323
1005	Beach	13	leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea	0.0262482
1006	Beach	13	sarong	0.0255028
1007	Beach	13	wreck	0.0215312
1008	Beach	13	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.0214717
1009	Beach	13	sea lion	0.0212711
1010	Beach	14	sandbar, sand bar	0.248104
1011	Beach	14	promontory, headland, head, foreland	0.243763
1012	Beach	14	seashore, coast, seacoast, sea-coast	0.223594
1013	Beach	14	lakeside, lakeshore	0.0675693
1014	Beach	14	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.0320708
1015	Beach	14	leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea	0.0226794
1016	Beach	14	wreck	0.0226663
1017	Beach	14	sea lion	0.0139073
1018	Beach	14	African crocodile, Nile crocodile, Crocodylus niloticus	0.0130462
1019	Beach	14	cliff, drop, drop-off	0.0118953
1020	Beach	15	promontory, headland, head, foreland	0.813985
1021	Beach	15	seashore, coast, seacoast, sea-coast	0.114138
1022	Beach	15	lakeside, lakeshore	0.0298694
1023	Beach	15	coral reef	0.0197433
1024	Beach	15	cliff, drop, drop-off	0.0191669
1025	Beach	15	beacon, lighthouse, beacon light, pharos	0.000811655
1026	Beach	15	valley, vale	0.000607045
1027	Beach	15	sandbar, sand bar	0.00041533
1028	Beach	15	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.000312532
1029	Beach	15	leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea	0.000147433
1030	Beach	16	promontory, headland, head, foreland	0.841406
1031	Beach	16	cliff, drop, drop-off	0.116977
1032	Beach	16	seashore, coast, seacoast, sea-coast	0.0312965
1033	Beach	16	lakeside, lakeshore	0.00291033
1034	Beach	16	grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus	0.00198553
1035	Beach	16	valley, vale	0.00173287
1036	Beach	16	wreck	0.000557737
1037	Beach	16	sea lion	0.000551186
1038	Beach	16	pirate, pirate ship	0.000304455
1039	Beach	16	coral reef	0.000274235
1040	Beach	2	canoe	0.16516
1041	Beach	2	boathouse	0.130131
1042	Beach	2	mountain tent	0.085632
1043	Beach	2	lakeside, lakeshore	0.0822978
1044	Beach	2	yawl	0.0633181
1045	Beach	2	patio, terrace	0.0374251
1046	Beach	2	sandbar, sand bar	0.03088
1047	Beach	2	valley, vale	0.0247428
1048	Beach	2	lumbermill, sawmill	0.0216846
1049	Beach	2	yurt	0.0214335
1050	Beach	3	seashore, coast, seacoast, sea-coast	0.900814
1051	Beach	3	sandbar, sand bar	0.0501774
1052	Beach	3	lakeside, lakeshore	0.01848
1053	Beach	3	promontory, headland, head, foreland	0.00840676
1054	Beach	3	geyser	0.00604855
1055	Beach	3	volcano	0.00508708
1056	Beach	3	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.0030203
1057	Beach	3	valley, vale	0.0014126
1058	Beach	3	cliff, drop, drop-off	0.000960717
1059	Beach	3	beacon, lighthouse, beacon light, pharos	0.000302999
1060	Beach	4	seashore, coast, seacoast, sea-coast	0.857923
1061	Beach	4	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.0432628
1062	Beach	4	lakeside, lakeshore	0.0391329
1063	Beach	4	beacon, lighthouse, beacon light, pharos	0.0185272
1064	Beach	4	sandbar, sand bar	0.0112961
1065	Beach	4	promontory, headland, head, foreland	0.00770552
1066	Beach	4	wreck	0.00372165
1067	Beach	4	boathouse	0.00258035
1068	Beach	4	cliff, drop, drop-off	0.00199233
1069	Beach	4	dock, dockage, docking facility	0.00193825
1070	Beach	5	seashore, coast, seacoast, sea-coast	0.780208
1071	Beach	5	promontory, headland, head, foreland	0.202419
1072	Beach	5	sandbar, sand bar	0.00490559
1073	Beach	5	lakeside, lakeshore	0.00374464
1074	Beach	5	cliff, drop, drop-off	0.00250496
1075	Beach	5	valley, vale	0.00195297
1076	Beach	5	alp	0.00161988
1077	Beach	5	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.000429497
1078	Beach	5	dock, dockage, docking facility	0.00038555
1079	Beach	5	dam, dike, dyke	0.000251171
1080	Beach	6	seashore, coast, seacoast, sea-coast	0.842669
1081	Beach	6	dock, dockage, docking facility	0.031241
1082	Beach	6	wreck	0.0270361
1083	Beach	6	pier	0.0260354
1084	Beach	6	crane	0.0118464
1085	Beach	6	drilling platform, offshore rig	0.00847419
1086	Beach	6	lakeside, lakeshore	0.00588538
1087	Beach	6	tripod	0.00541264
1088	Beach	6	container ship, containership, container vessel	0.00407038
1089	Beach	6	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.00312085
1090	Beach	7	sandbar, sand bar	0.87521
1091	Beach	7	seashore, coast, seacoast, sea-coast	0.124639
1092	Beach	7	lakeside, lakeshore	0.000128001
1093	Beach	7	coral reef	1.7832e-05
1094	Beach	7	speedboat	5.01923e-06
1095	Beach	7	dumbbell	0.0
1096	Beach	7	carbonara	0.0
1097	Beach	7	stole	0.0
1098	Beach	7	rubber eraser, rubber, pencil eraser	0.0
1099	Beach	7	coffee mug	0.0
1100	Beach	8	sandbar, sand bar	0.858256
1101	Beach	8	seashore, coast, seacoast, sea-coast	0.139485
1102	Beach	8	breakwater, groin, groyne, mole, bulwark, seawall, jetty	0.000428654
1103	Beach	8	speedboat	0.000332606
1104	Beach	8	promontory, headland, head, foreland	0.000321486
1105	Beach	8	lakeside, lakeshore	0.000280333
1106	Beach	8	wreck	0.000242629
1107	Beach	8	coral reef	0.000125729
1108	Beach	8	pier	0.000106099
1109	Beach	8	catamaran	6.51588e-05
1110	Beach	9	fountain	0.212569
1111	Beach	9	spider web, spider's web	0.139446
1112	Beach	9	dam, dike, dyke	0.137398
1113	Beach	9	electric fan, blower	0.0473551
1114	Beach	9	steel arch bridge	0.0292353
1115	Beach	9	shopping cart	0.0284853
1116	Beach	9	lionfish	0.0273851
1117	Beach	9	suspension bridge	0.0213004
1118	Beach	9	coil, spiral, volute, whorl, helix	0.0187228
1119	Beach	9	pier	0.0168383
1120	Banana	1	banana	0.980348
1121	Banana	1	acorn squash	0.00572604
1122	Banana	1	jackfruit, jak, jack	0.00449457
1123	Banana	1	zucchini, courgette	0.00445303
1124	Banana	1	spaghetti squash	0.000995224
1125	Banana	1	artichoke, globe artichoke	0.000580317
1126	Banana	1	lemon	0.000510137
1127	Banana	1	coil, spiral, volute, whorl, helix	0.000447746
1128	Banana	1	cucumber, cuke	0.000371869
1129	Banana	1	ear, spike, capitulum	0.000348464
1130	Banana	10	banana	0.963894
1131	Banana	10	cucumber, cuke	0.0245872
1132	Banana	10	Granny Smith	0.00502093
1133	Banana	10	mortar	0.00224281
1134	Banana	10	bell pepper	0.00133823
1135	Banana	10	zucchini, courgette	0.000987018
1136	Banana	10	hook, claw	0.000949137
1137	Banana	10	lemon	0.000361915
1138	Banana	10	slug	0.000131849
1139	Banana	10	coil, spiral, volute, whorl, helix	5.94158e-05
1140	Banana	11	hook, claw	0.186443
1141	Banana	11	mortar	0.168196
1142	Banana	11	ocarina, sweet potato	0.113068
1143	Banana	11	Loafer	0.0767715
1144	Banana	11	plunger, plumber's helper	0.0762677
1145	Banana	11	clog, geta, patten, sabot	0.0491459
1146	Banana	11	nipple	0.0403577
1147	Banana	11	flatworm, platyhelminth	0.0372657
1148	Banana	11	nematode, nematode worm, roundworm	0.0283306
1149	Banana	11	banana	0.0244055
1150	Banana	12	pencil sharpener	0.1588
1151	Banana	12	whistle	0.10721
1152	Banana	12	mousetrap	0.104821
1153	Banana	12	hammer	0.0749687
1154	Banana	12	nipple	0.0495378
1155	Banana	12	paintbrush	0.0398688
1156	Banana	12	Loafer	0.0389421
1157	Banana	12	screwdriver	0.0369671
1158	Banana	12	spotlight, spot	0.0329563
1159	Banana	12	buckle	0.0328059
1160	Banana	13	banana	0.977351
1161	Banana	13	paddle, boat paddle	0.00387004
1162	Banana	13	maraca	0.00341867
1163	Banana	13	airship, dirigible	0.00211598
1164	Banana	13	screwdriver	0.00157965
1165	Banana	13	whistle	0.0010358
1166	Banana	13	buckle	0.000798497
1167	Banana	13	quill, quill pen	0.000755976
1168	Banana	13	hook, claw	0.000613757
1169	Banana	13	fountain pen	0.000542991
1170	Banana	14	toilet seat	0.447384
1171	Banana	14	hook, claw	0.12109
1172	Banana	14	nematode, nematode worm, roundworm	0.0466684
1173	Banana	14	iron, smoothing iron	0.0457245
1174	Banana	14	shower curtain	0.0261817
1175	Banana	14	street sign	0.0238364
1176	Banana	14	gasmask, respirator, gas helmet	0.0231116
1177	Banana	14	bib	0.0185082
1178	Banana	14	neck brace	0.0124765
1179	Banana	14	volleyball	0.0113517
1180	Banana	15	slug	0.511153
1181	Banana	15	hook, claw	0.202237
1182	Banana	15	nematode, nematode worm, roundworm	0.0667527
1183	Banana	15	thunder snake, worm snake, Carphophis amoenus	0.0572327
1184	Banana	15	eel	0.0440414
1185	Banana	15	Indian cobra, Naja naja	0.0209763
1186	Banana	15	ringneck snake, ring-necked snake, ring snake	0.0135658
1187	Banana	15	flatworm, platyhelminth	0.0129505
1188	Banana	15	night snake, Hypsiglena torquata	0.00851982
1189	Banana	15	hognose snake, puff adder, sand viper	0.00671318
1190	Banana	16	banana	0.65047
1191	Banana	16	lemon	0.195996
1192	Banana	16	nipple	0.0214623
1193	Banana	16	flatworm, platyhelminth	0.00768184
1194	Banana	16	maraca	0.00766335
1195	Banana	16	Granny Smith	0.0074718
